card_id,total_transactions,total_amount,avg_amount,median_amount,std_amount,min_amount,max_amount,preferred_hour,preferred_day,unique_merchants,unique_categories,unique_cities,purchase_count,preferred_pos_mode,preferred_wallet,amount_range,purchase_ratio,avg_merchants_per_transaction,spending_consistency,activity_level,spending_level,cluster
11732,6312,102170055.52,16186.64,7033.71,55347.05,100.0,3363227.69,19,6,464,13,6,0,ECOM,Apple Pay,3363127.69,0.0,0.07351077313054499,0.22627995284459668,Высокая,Высокий,0
11733,1954,80137365.07,41011.96,11957.45,99141.88,200.24,1372621.0,8,6,338,13,6,0,QR_Code,Bank's QR,1372420.76,0.0,0.172978505629478,0.29262102272759705,Средняя,Высокий,0
11734,2578,39258441.31,15228.25,4253.5,35284.3,103.44,578667.02,8,5,386,13,6,0,ECOM,Google Pay,578563.5800000001,0.0,0.14972847168347556,0.30147458403901606,Средняя,Средний,0
11735,5774,28456822.02,4928.44,1597.07,10069.24,100.0,171966.51,19,6,437,13,6,0,QR_Code,Bank's QR,171866.51,0.0,0.07568410114305507,0.32861349222013003,Высокая,Средний,0
11736,12096,206712764.0,17089.35,7616.23,34327.51,100.0,975239.28,19,6,493,13,6,0,ECOM,Bank's QR,975139.28,0.0,0.04075727513227513,0.3323686043838538,Очень высокая,Премиум,0
11737,7687,153542792.27,19974.35,7352.22,44473.63,100.0,1210260.16,8,6,490,13,6,0,QR_Code,Bank's QR,1210160.16,0.0,0.06374398334851047,0.309929806954384,Высокая,Высокий,0
11738,4149,151642078.91,36549.07,9842.68,139895.89,129.35,6837442.73,8,6,418,13,6,0,ECOM,Bank's QR,6837313.380000001,0.0,0.10074716799228729,0.20714147913320957,Высокая,Высокий,0
11739,11492,226784850.45,19734.15,9992.64,59666.83,122.3,3746913.1,8,6,496,13,6,0,ECOM,Bank's QR,3746790.8000000003,0.0,0.04316045945005221,0.24853786439411704,Очень высокая,Премиум,0
11740,6786,169726243.08,25011.24,6262.7,106189.44,100.0,4379205.66,8,5,483,13,6,0,QR_Code,Bank's QR,4379105.66,0.0,0.07117595048629531,0.1906334631802213,Высокая,Высокий,0
11741,2185,40684417.59,18619.87,7913.26,43246.49,100.0,1437684.5,8,6,318,13,6,0,ECOM,Bank's QR,1437584.5,0.0,0.14553775743707092,0.30096921816638317,Средняя,Средний,0
11742,4659,100114786.76,21488.47,7562.09,71240.01,100.0,1909846.69,19,6,452,13,6,0,Contactless,Bank's QR,1909746.69,0.0,0.0970165271517493,0.2317353848569501,Высокая,Высокий,0
11743,3525,56921941.79,16148.07,6448.64,32965.11,110.25,725182.95,8,6,404,13,6,0,QR_Code,Bank's QR,725072.7,0.0,0.11460992907801418,0.3287930042404096,Средняя,Средний,0
11744,1573,17117697.27,10882.2,3702.88,36959.53,163.33,882366.57,8,5,305,2,6,0,Unknown,Unknown,882203.24,0.0,0.19389701207883026,0.22746251023949177,Средняя,Низкий,1
11745,2801,35953728.66,12836.03,4746.45,25946.9,100.0,443865.41,9,5,392,13,6,0,ECOM,Google Pay,443765.41,0.0,0.13995001785076758,0.3309711256988577,Средняя,Средний,0
11746,8473,152868734.57,18041.87,6104.08,64436.3,100.0,3895899.68,19,5,488,13,6,0,ECOM,Bank's QR,3895799.68,0.0,0.05759471261654668,0.21874721517220855,Очень высокая,Высокий,0
11747,875,8383646.79,9581.31,3154.54,23124.46,100.0,202840.0,8,6,166,12,6,0,QR_Code,Bank's QR,202740.0,0.0,0.18971428571428572,0.2929547293948438,Низкая,Низкий,0
11748,2141,43790495.17,20453.29,6666.9,48793.56,119.95,902871.59,19,6,378,2,6,0,Unknown,Unknown,902751.64,0.0,0.17655301261092948,0.29536780373403265,Средняя,Средний,1
11749,3612,46583719.29,12896.93,5113.16,36686.05,100.0,934437.21,19,6,449,2,6,0,Unknown,Unknown,934337.21,0.0,0.12430786267995571,0.26010800480326113,Средняя,Средний,1
11750,3768,93009430.01,24684.03,11279.4,79254.86,100.0,3971651.14,8,6,415,13,6,0,ECOM,Bank's QR,3971551.14,0.0,0.1101380042462845,0.23748598816092806,Высокая,Высокий,0
11751,2355,112556864.23,47794.85,13544.84,245095.73,209.9,9436051.67,8,5,337,13,6,0,ECOM,Bank's QR,9435841.77,0.0,0.14309978768577494,0.16318329527702802,Средняя,Высокий,0
11752,7636,149996244.51,19643.3,8610.26,38898.67,100.0,878009.21,19,5,479,13,6,0,ECOM,Samsung Pay,877909.21,0.0,0.06272917757988476,0.3355421759807537,Высокая,Высокий,0
11753,1472,40344340.23,27407.84,5109.82,90216.88,100.0,1501214.27,18,5,305,2,6,0,Unknown,Unknown,1501114.27,0.0,0.20720108695652173,0.23301088410667414,Средняя,Средний,1
11754,27589,231519913.95,8391.75,2845.45,28262.21,100.0,2548956.59,19,6,500,13,6,0,QR_Code,Bank's QR,2548856.59,0.0,0.01812316502954076,0.22894524902629895,Очень высокая,Премиум,0
11755,163,3432337.54,21057.29,11691.06,37879.03,347.45,425499.24,14,1,40,13,6,0,QR_Code,Bank's QR,425151.79,0.0,0.24539877300613497,0.35728885006732697,Низкая,Низкий,0
11756,4387,35968977.71,8198.99,2390.38,23421.4,100.0,1033951.89,19,5,447,13,6,0,QR_Code,Bank's QR,1033851.89,0.0,0.10189195349897424,0.25929439832968537,Высокая,Средний,0
11757,6345,182421906.47,28750.5,10715.69,114694.63,157.78,6513336.48,19,5,490,13,6,0,QR_Code,Bank's QR,6513178.7,0.0,0.07722616233254531,0.20042855410985372,Высокая,Премиум,0
11758,3566,124157089.79,34816.91,15437.78,105414.65,177.05,3488600.12,19,6,398,13,6,0,ECOM,Bank's QR,3488423.0700000003,0.0,0.11160964666292765,0.24828155659111262,Средняя,Высокий,0
11759,6022,202585300.17,33640.87,11513.9,95789.86,177.75,3486671.46,8,5,475,13,6,0,ECOM,Bank's QR,3486493.71,0.0,0.07887744935237463,0.2599140868632975,Высокая,Премиум,0
11760,412,11502932.95,27919.74,10411.9,49090.58,238.31,400770.18,8,5,66,12,6,0,Contactless,Bank's QR,400531.87,0.0,0.16019417475728157,0.3625454354689086,Низкая,Низкий,0
11761,327,13073099.96,39978.9,17000.0,74184.03,283.02,722711.86,13,6,62,12,6,0,Contactless,Bank's QR,722428.84,0.0,0.18960244648318042,0.3501916077311611,Низкая,Низкий,0
11762,3829,66579375.03,17388.19,6540.32,61707.76,111.87,3195578.02,19,6,414,13,6,0,QR_Code,Bank's QR,3195466.15,0.0,0.10812222512405328,0.21983666673198815,Высокая,Средний,0
11763,14478,188861110.49,13044.7,5841.88,51800.21,100.0,5269297.8,19,6,499,13,6,0,ECOM,Google Pay,5269197.8,0.0,0.0344660864760326,0.20116767838832686,Очень высокая,Премиум,0
11765,5800,135241207.95,23317.45,7649.06,58281.19,100.0,1130430.31,8,5,453,13,6,0,ECOM,Bank's QR,1130330.31,0.0,0.07810344827586208,0.28575782635592945,Высокая,Высокий,0
11766,1849,12526250.98,6774.61,2369.72,23967.67,100.0,788334.19,19,5,327,13,6,0,QR_Code,Bank's QR,788234.19,0.0,0.17685235262303947,0.22036784519560684,Средняя,Низкий,0
11768,13323,305603183.23,22938.02,10181.14,51011.44,132.5,2579641.81,8,5,497,13,6,0,ECOM,Bank's QR,2579509.31,0.0,0.03730391053066126,0.3101850912772047,Очень высокая,Премиум,0
11769,1666,13412784.89,8050.89,2281.27,23921.93,100.0,230845.0,8,6,281,11,6,0,QR_Code,Bank's QR,230745.0,0.0,0.16866746698679472,0.25180418868276244,Средняя,Низкий,0
11770,223,7164024.01,32125.67,16809.45,54401.69,640.6,340428.86,19,6,38,11,6,0,Contactless,Bank's QR,339788.26,0.0,0.17040358744394618,0.3712775935842721,Низкая,Низкий,0
11771,2342,30702644.38,13109.58,4905.2,28936.05,107.91,608642.23,8,6,334,13,6,0,Contactless,Bank's QR,608534.32,0.0,0.1426131511528608,0.31179411510780075,Средняя,Средний,0
11772,6633,174853142.62,26361.09,12719.71,85127.97,132.73,5408259.61,19,5,457,13,6,0,Contactless,Bank's QR,5408126.88,0.0,0.06889793456957637,0.23644553106825011,Высокая,Премиум,0
11774,711,44502706.93,62591.71,23000.0,249922.86,387.66,4314250.47,8,6,106,13,6,0,ECOM,Apple Pay,4313862.81,0.0,0.1490857946554149,0.2002841339525386,Низкая,Средний,0
11775,2241,104909911.62,46813.88,18460.04,121982.81,233.43,2902850.97,19,6,305,13,6,0,ECOM,Google Pay,2902617.54,0.0,0.13609995537706382,0.2773388506611119,Средняя,Высокий,0
11776,2920,27115176.55,9286.02,3127.52,25272.5,100.0,879046.87,8,6,409,13,6,0,ECOM,Google Pay,878946.87,0.0,0.14006849315068493,0.2687042153425552,Средняя,Средний,0
11777,2568,59948277.7,23344.34,14264.96,42147.99,277.21,1312697.23,8,6,320,13,6,0,ECOM,Bank's QR,1312420.02,0.0,0.12461059190031153,0.3564438767104484,Средняя,Средний,0
11778,5550,154287706.24,27799.59,26000.0,22630.89,100.0,656236.04,20,5,250,13,6,0,Contactless,Bank's QR,656136.04,0.0,0.04504504504504504,0.5512457942101681,Высокая,Высокий,0
11779,382,14123639.27,36972.88,15175.45,105606.53,119.99,1522267.27,14,6,75,12,6,0,Contactless,Bank's QR,1522147.28,0.0,0.19633507853403143,0.2593143007114421,Низкая,Низкий,0
11780,23464,302143839.79,12876.91,2691.36,53454.34,100.0,2328168.32,8,6,500,13,6,0,QR_Code,Bank's QR,2328068.32,0.0,0.02130923968632799,0.19413036841609346,Очень высокая,Премиум,0
11781,2838,40158066.45,14150.13,6333.84,30502.83,130.28,908687.92,8,6,324,13,6,0,ECOM,Apple Pay,908557.64,0.0,0.11416490486257928,0.31689119825427026,Средняя,Средний,0
11782,1214,38814781.46,31972.64,29000.0,20677.05,403.27,262732.45,9,6,46,10,6,0,Contactless,Bank's QR,262329.18,0.0,0.03789126853377265,0.6072711919101519,Низкая,Средний,0
11783,69,2037893.23,29534.68,15098.2,49483.13,401.57,300668.78,9,6,23,8,6,0,Contactless,Bank's QR,300267.21,0.0,0.3333333333333333,0.373772444465368,Низкая,Низкий,0
11784,15360,126540442.6,8238.31,3317.0,25007.2,100.0,2235034.63,8,5,500,13,6,0,QR_Code,Bank's QR,2234934.63,0.0,0.032552083333333336,0.2478021844152789,Очень высокая,Высокий,0
11785,2667,13336955.42,5000.73,1531.09,11802.46,100.0,269197.91,8,6,301,13,6,0,QR_Code,Bank's QR,269097.91,0.0,0.11286089238845144,0.2976059902911292,Средняя,Низкий,0
11786,3468,57923473.13,16702.27,6156.02,58582.64,150.61,2426926.41,8,5,432,13,6,0,QR_Code,Bank's QR,2426775.8000000003,0.0,0.1245674740484429,0.22185415377397674,Средняя,Средний,0
11787,411,11518490.66,28025.52,12074.41,47292.26,100.0,310003.07,10,6,69,13,6,0,Contactless,Bank's QR,309903.07,0.0,0.1678832116788321,0.37209700020367037,Низкая,Низкий,0
11788,2339,11700765.33,5002.46,1453.08,17706.01,100.0,727321.5,13,5,266,13,6,0,QR_Code,Bank's QR,727221.5,0.0,0.11372381359555365,0.22029049072878973,Средняя,Низкий,0
11789,1977,28281313.23,14305.17,4189.85,47892.86,100.0,1212550.72,12,5,348,2,6,0,Unknown,Unknown,1212450.72,0.0,0.17602427921092564,0.2299939403225472,Средняя,Средний,1
11790,100,2567855.32,25678.55,10300.39,41877.73,496.56,194003.0,13,6,29,12,5,0,QR_Code,Bank's QR,193506.44,0.0,0.29,0.3801060389944502,Низкая,Низкий,0
11791,847,13725092.26,16204.36,5191.85,32712.4,280.85,355357.27,19,0,188,13,6,0,QR_Code,Bank's QR,355076.42000000004,0.0,0.22195985832349469,0.33126396760537696,Низкая,Низкий,0
11792,2679,74442962.19,27787.59,10365.41,127620.03,220.5,5133115.95,19,6,373,13,6,0,ECOM,Bank's QR,5132895.45,0.0,0.13923105636431504,0.17880455282694632,Средняя,Средний,0
11793,2048,77571392.84,37876.66,26008.28,78042.52,530.64,2512291.82,20,5,145,13,6,0,Contactless,Bank's QR,2511761.1799999997,0.0,0.07080078125,0.32675058605487034,Средняя,Высокий,0
11794,595,2759065.34,4637.08,1646.8,9183.03,100.0,82000.0,8,5,109,13,6,0,QR_Code,Bank's QR,81900.0,0.0,0.18319327731092436,0.3355313380284238,Низкая,Низкий,0
11795,24548,156355291.71,6369.37,1697.42,23273.99,100.0,1801603.28,8,6,500,13,6,0,QR_Code,Bank's QR,1801503.28,0.0,0.020368258106566728,0.2148666682859163,Очень высокая,Высокий,0
11796,14008,406445449.13,29015.24,12612.58,63514.55,163.54,2553697.42,8,6,495,13,6,0,QR_Code,Bank's QR,2553533.88,0.0,0.035336950314106226,0.3135772814355247,Очень высокая,Премиум,0
11797,16707,273153034.33,16349.62,3722.93,50416.62,100.0,2053767.91,19,6,500,13,6,0,QR_Code,Bank's QR,2053667.91,0.0,0.029927575267851798,0.24487854939861822,Очень высокая,Премиум,0
11798,182,7387718.38,40591.86,17672.38,84777.22,100.0,868380.19,18,6,44,11,6,0,Chip,Bank's QR,868280.19,0.0,0.24175824175824176,0.323778877535035,Низкая,Низкий,0
11799,1938,55191350.21,28478.51,27000.0,17906.64,156.56,245616.17,9,6,97,13,6,0,Contactless,Bank's QR,245459.61000000002,0.0,0.0500515995872033,0.6139574842379512,Средняя,Средний,0
11800,1310,21757213.77,16608.56,6246.66,118762.72,100.0,4203789.59,8,6,230,13,6,0,QR_Code,Bank's QR,4203689.59,0.0,0.17557251908396945,0.12268894849779068,Низкая,Низкий,0
11801,4187,120180208.41,28703.18,13445.6,68516.34,148.74,1803943.33,19,6,395,13,6,0,QR_Code,Bank's QR,1803794.59,0.0,0.09433962264150944,0.295240914581763,Высокая,Высокий,0
11802,6503,99251598.09,15262.43,6151.86,38754.28,100.0,1336756.16,19,5,486,13,6,0,QR_Code,Bank's QR,1336656.16,0.0,0.07473473781331694,0.2825501590156083,Высокая,Высокий,0
11803,2979,125835981.19,42241.01,10106.63,169507.95,254.73,5600052.75,8,5,393,13,6,0,QR_Code,Bank's QR,5599798.02,0.0,0.13192346424974824,0.19948626902347005,Средняя,Высокий,0
11805,431,10956079.35,25420.14,8529.87,45688.67,113.95,355546.1,9,6,83,11,6,0,Contactless,Bank's QR,355432.14999999997,0.0,0.1925754060324826,0.3574822866533697,Низкая,Низкий,0
11806,621,4197402.48,6759.1,1704.42,13454.46,100.0,113064.35,20,5,89,13,6,0,QR_Code,Bank's QR,112964.35,0.0,0.143317230273752,0.3343844429185161,Низкая,Низкий,0
11807,13132,214446538.03,16330.07,8007.86,31586.57,100.0,1280552.43,8,5,497,13,6,0,ECOM,Samsung Pay,1280452.43,0.0,0.037846481876332626,0.34080165053309247,Очень высокая,Премиум,0
11808,204,5240350.15,25687.99,12048.03,45095.2,151.89,213470.0,8,5,43,11,5,0,Contactless,Bank's QR,213318.11,0.0,0.2107843137254902,0.3629108832195893,Низкая,Низкий,0
11809,726,23708632.68,32656.52,17000.0,71797.64,170.29,1073328.46,20,5,153,13,6,0,ECOM,Bank's QR,1073158.17,0.0,0.21074380165289255,0.31263972636417736,Низкая,Средний,0
11810,9573,392169530.16,40966.21,10942.92,121457.36,100.0,4740991.84,8,6,495,13,6,0,ECOM,Bank's QR,4740891.84,0.0,0.051707928549044185,0.25221838185184575,Очень высокая,Премиум,0
11812,11784,230264457.77,19540.43,9395.91,50728.63,100.0,2396969.92,8,6,500,13,6,0,ECOM,Bank's QR,2396869.92,0.0,0.04243041412084182,0.2780801393956316,Очень высокая,Премиум,0
11813,14581,266427770.88,18272.26,8301.96,43598.85,100.0,2294570.55,8,6,500,13,6,0,QR_Code,Bank's QR,2294470.55,0.0,0.03429120087785474,0.29532781939745384,Очень высокая,Премиум,0
11814,2911,81168575.15,27883.4,27000.0,19993.64,100.0,488284.68,19,5,147,13,6,0,Contactless,Bank's QR,488184.68,0.0,0.05049811061490896,0.5823960712692346,Средняя,Высокий,0
11815,9713,288819404.55,29735.34,10981.29,92836.18,100.0,3805030.98,8,6,492,13,6,0,ECOM,Bank's QR,3804930.98,0.0,0.05065376299804386,0.24259583302874926,Очень высокая,Премиум,0
11816,685,18150250.3,26496.72,9338.59,78117.25,228.08,1007951.58,8,6,153,13,6,0,ECOM,Bank's QR,1007723.5,0.0,0.22335766423357664,0.2532808954674027,Низкая,Низкий,0
11817,309,10994152.93,35579.78,17235.69,73366.18,180.18,868073.2,8,5,58,12,6,0,Contactless,Bank's QR,867893.0199999999,0.0,0.18770226537216828,0.3265819127207654,Низкая,Низкий,0
11818,5621,29179551.43,5191.17,1597.13,17901.16,100.0,953582.91,8,5,439,13,6,0,QR_Code,Bank's QR,953482.91,0.0,0.07809998220957125,0.22480061561566114,Высокая,Средний,0
11819,6282,183848863.62,29265.98,27000.0,32764.53,100.0,1991106.47,8,6,267,13,6,0,Contactless,Bank's QR,1991006.47,0.0,0.04250238777459408,0.4717997643417731,Высокая,Премиум,0
11820,2553,35709817.72,13987.39,3374.14,35336.31,100.0,690487.81,9,6,382,13,6,0,ECOM,Apple Pay,690387.81,0.0,0.14962788875832353,0.28358355111234557,Средняя,Средний,0
11821,3875,123060250.14,31757.48,28000.0,55897.14,100.0,2196122.51,12,6,209,13,6,0,Contactless,Bank's QR,2196022.51,0.0,0.05393548387096774,0.3623024091599507,Высокая,Высокий,0
11822,338,10726081.21,31733.97,12830.01,58890.49,192.22,277530.0,8,5,63,13,6,0,Contactless,Bank's QR,277337.78,0.0,0.1863905325443787,0.35017003135797997,Низкая,Низкий,0
11823,829,14611742.26,17625.74,6973.73,39694.27,143.89,581790.58,8,6,150,13,6,0,ECOM,Apple Pay,581646.69,0.0,0.18094089264173704,0.30749715500747477,Низкая,Низкий,0
11824,497,9597129.73,19310.12,12131.55,23017.76,350.71,234830.0,18,5,114,13,6,0,ECOM,Bank's QR,234479.29,0.0,0.22937625754527163,0.456203334539788,Низкая,Низкий,0
11825,6815,146993971.49,21569.18,8904.57,44812.72,100.0,985898.78,8,6,481,13,6,0,QR_Code,Bank's QR,985798.78,0.0,0.07057960381511372,0.32492561978491125,Высокая,Высокий,0
11826,8603,121481062.2,14120.78,5769.58,31483.28,100.0,874064.06,19,5,493,13,6,0,Contactless,Bank's QR,873964.06,0.0,0.05730559107288155,0.30963865936497764,Очень высокая,Высокий,0
11827,18826,273569316.74,14531.46,6442.7,40296.78,100.0,2455509.97,19,5,500,13,6,0,ECOM,Apple Pay,2455409.97,0.0,0.026559014129395517,0.2650360471173249,Очень высокая,Премиум,0
11828,608,13425377.87,22081.21,11065.72,37619.84,129.03,379612.42,19,6,114,13,6,0,ECOM,Apple Pay,379483.38999999996,0.0,0.1875,0.36986300910955505,Низкая,Низкий,0
11829,842,11841847.45,14063.95,2953.55,42982.29,107.49,507750.03,8,5,207,13,6,0,ECOM,Apple Pay,507642.54000000004,0.0,0.24584323040380046,0.24653596801471928,Низкая,Низкий,0
11830,2072,64916830.28,31330.52,8673.26,141608.12,111.11,5570605.33,19,6,298,13,6,0,QR_Code,Bank's QR,5570494.22,0.0,0.1438223938223938,0.18116552784270767,Средняя,Средний,0
11831,5390,96386986.76,17882.56,8237.69,65050.27,105.91,3963454.98,8,5,455,13,6,0,ECOM,Bank's QR,3963349.07,0.0,0.08441558441558442,0.2156270321415536,Высокая,Высокий,0
11832,843,25460717.95,30202.51,8019.52,99778.86,114.99,1485611.5,8,5,184,13,6,0,QR_Code,Bank's QR,1485496.51,0.0,0.21826809015421114,0.23236029901823627,Низкая,Средний,0
11833,4377,69736299.51,15932.44,3963.07,49320.85,100.0,1076685.48,19,5,445,13,6,0,QR_Code,Bank's QR,1076585.48,0.0,0.10166780900159927,0.24416301461581477,Высокая,Средний,0
11834,624,4345673.15,6964.22,2807.08,11532.29,100.0,120475.81,8,6,146,13,6,0,QR_Code,Bank's QR,120375.81,0.0,0.23397435897435898,0.3765153534369457,Низкая,Низкий,0
11835,1462,47652857.21,32594.29,29000.0,29667.36,325.05,744507.94,8,5,45,10,6,0,Contactless,Bank's QR,744182.8899999999,0.0,0.030779753761969904,0.5235050789691568,Средняя,Средний,0
11837,254,6535294.53,25729.51,8751.22,47624.04,100.0,216655.0,8,6,38,9,6,0,Contactless,Bank's QR,216555.0,0.0,0.14960629921259844,0.35076025632024627,Низкая,Низкий,0
11838,19101,331393451.34,17349.53,4617.76,62317.29,100.0,2980741.54,8,5,500,13,6,0,QR_Code,Bank's QR,2980641.54,0.0,0.0261766399664939,0.2177761080459845,Очень высокая,Премиум,0
11839,4508,70193698.39,15570.92,7197.5,28928.34,100.0,576667.5,19,5,450,13,6,0,QR_Code,Bank's QR,576567.5,0.0,0.09982253771073647,0.3499141334035667,Высокая,Средний,0
11840,240,7532429.54,31385.12,12058.64,59021.56,169.27,503107.3,8,5,56,11,6,0,QR_Code,Bank's QR,502938.02999999997,0.0,0.23333333333333334,0.3471548783784561,Низкая,Низкий,0
11841,60,2092787.83,34879.8,11509.3,58137.35,243.34,267681.9,10,5,27,11,6,0,Contactless,Bank's QR,267438.56,0.0,0.45,0.37498246291140935,Низкая,Низкий,0
11842,277,6079299.96,21946.93,5045.11,60064.08,129.06,590224.9,13,5,96,2,6,0,Unknown,Unknown,590095.84,0.0,0.34657039711191334,0.26760955632664446,Низкая,Низкий,1
11843,2562,16540953.71,6456.27,1939.44,20634.57,100.0,574165.0,8,6,380,13,6,0,QR_Code,Bank's QR,574065.0,0.0,0.1483216237314598,0.23831929906935334,Средняя,Низкий,0
11844,18281,373454663.17,20428.57,5486.21,81349.02,100.0,7996019.11,19,6,500,13,6,0,QR_Code,Bank's QR,7995919.11,0.0,0.02735080137848039,0.20071776114958115,Очень высокая,Премиум,0
11845,7703,253141906.87,32862.77,8367.91,142115.02,119.67,5501748.97,8,6,489,13,6,0,QR_Code,Bank's QR,5501629.3,0.0,0.06348176035310918,0.18781109305358126,Высокая,Премиум,0
11846,10195,169813337.92,16656.53,7944.55,34635.6,112.93,1491091.12,19,5,494,13,6,0,ECOM,Bank's QR,1490978.1900000002,0.0,0.04845512506130456,0.3247385125164426,Очень высокая,Высокий,0
11847,12833,216394747.16,16862.37,7605.63,34285.95,100.0,1101137.44,8,5,495,13,6,0,ECOM,Bank's QR,1101037.44,0.0,0.03857243045273903,0.3296759307050554,Очень высокая,Премиум,0
11848,3989,169601232.68,42517.23,19997.88,148835.4,362.63,7578931.84,8,5,421,13,6,0,ECOM,Apple Pay,7578569.21,0.0,0.10554023564803208,0.22219307881997757,Высокая,Высокий,0
11849,7147,127378242.12,17822.62,6631.96,55834.15,165.6,2494937.97,19,6,479,13,6,0,ECOM,Bank's QR,2494772.37,0.0,0.06702112774590738,0.2419685250928054,Высокая,Высокий,0
11850,8201,145267534.06,17713.39,7153.33,46880.37,100.0,1992519.69,19,6,493,13,6,0,QR_Code,Bank's QR,1992419.69,0.0,0.06011462016827216,0.2742275724466264,Очень высокая,Высокий,0
11851,12047,119533600.01,9922.27,2645.59,27824.59,100.0,813800.57,8,6,499,13,6,0,QR_Code,Bank's QR,813700.57,0.0,0.04142110068896821,0.26286345407273615,Очень высокая,Высокий,0
11852,8576,159606380.48,18610.82,7878.4,45953.05,126.09,1166249.29,19,5,490,13,6,0,ECOM,Bank's QR,1166123.2,0.0,0.05713619402985075,0.2882544060633292,Очень высокая,Высокий,0
11853,2438,98697144.68,40482.83,26906.97,79078.36,154.54,1167812.16,9,6,197,13,6,0,Contactless,Bank's QR,1167657.6199999999,0.0,0.0808039376538146,0.3385950742042631,Средняя,Высокий,0
11854,9680,305801892.51,31591.1,7227.88,122929.25,100.0,4358304.49,8,6,486,13,6,0,ECOM,Samsung Pay,4358204.49,0.0,0.05020661157024793,0.2044462104829558,Очень высокая,Премиум,0
11855,808,10980507.84,13589.74,5717.6,33122.76,246.96,681322.14,19,5,169,13,6,0,QR_Code,Bank's QR,681075.18,0.0,0.20915841584158415,0.2909229863526893,Низкая,Низкий,0
11856,947,8860540.73,9356.43,2969.29,23223.34,110.49,230743.5,19,6,198,10,6,0,QR_Code,Bank's QR,230633.01,0.0,0.20908130939809927,0.28718526864984006,Низкая,Низкий,0
11857,379,11467046.78,30256.06,17977.96,45226.0,141.37,205708.0,10,6,72,13,6,0,Contactless,Bank's QR,205566.63,0.0,0.18997361477572558,0.400837761979469,Низкая,Низкий,0
11858,1830,20450129.0,11174.93,3163.62,25478.82,100.0,335446.26,11,6,308,13,6,0,ECOM,Google Pay,335346.26,0.0,0.16830601092896175,0.3048782184633223,Средняя,Низкий,0
11859,1743,25675910.09,14730.87,4074.99,62779.98,153.02,1415778.56,13,6,325,13,6,0,QR_Code,Bank's QR,1415625.54,0.0,0.18646012621916236,0.19004913505657595,Средняя,Средний,0
11861,4190,113495955.72,27087.34,13825.19,54767.2,126.97,1115717.26,19,6,422,13,6,0,ECOM,Bank's QR,1115590.29,0.0,0.10071599045346062,0.3309204352012729,Высокая,Высокий,0
11862,3071,52833602.22,17204.04,5540.51,54981.22,106.68,1857987.66,19,6,400,13,6,0,QR_Code,Bank's QR,1857880.98,0.0,0.1302507326603712,0.23833175914307161,Средняя,Средний,0
11863,3253,32672591.77,10043.83,3286.91,35032.12,100.0,1276647.19,20,6,438,2,6,0,Unknown,Unknown,1276547.19,0.0,0.134644943129419,0.22282015132237923,Средняя,Средний,1
11864,2838,77748622.23,27395.57,8991.86,63503.7,120.67,1013789.27,19,6,385,13,6,0,QR_Code,Bank's QR,1013668.6,0.0,0.13565891472868216,0.30138382849499235,Средняя,Высокий,0
11865,1912,76316551.15,39914.51,9522.85,181636.82,110.4,5726022.56,8,5,320,13,6,0,QR_Code,Bank's QR,5725912.159999999,0.0,0.16736401673640167,0.18015919832212246,Средняя,Средний,0
11866,4204,79440357.19,18896.37,10864.68,44363.54,127.82,1455663.19,12,6,424,13,6,0,ECOM,Bank's QR,1455535.3699999999,0.0,0.10085632730732635,0.2987100361034342,Высокая,Высокий,0
11867,1988,118560253.37,59637.95,20000.0,191409.41,305.73,3851558.41,8,5,295,13,6,0,ECOM,Samsung Pay,3851252.68,0.0,0.14839034205231388,0.2375565709991931,Средняя,Высокий,0
11868,386,4579837.14,11864.86,4444.77,22507.34,102.23,308480.73,20,6,92,13,6,0,QR_Code,Bank's QR,308378.5,0.0,0.23834196891191708,0.34518768074199496,Низкая,Низкий,0
11869,5754,102949890.86,17891.88,7657.61,52163.32,128.75,2762565.59,8,5,461,13,6,0,ECOM,Bank's QR,2762436.84,0.0,0.08011817865832464,0.25539688702623076,Высокая,Высокий,0
11870,2986,60229173.83,20170.52,8704.35,45600.45,153.57,960159.32,8,6,350,13,6,0,ECOM,Apple Pay,960005.75,0.0,0.11721366376423309,0.30667815907230805,Средняя,Средний,0
11871,5009,71421012.78,14258.54,6420.33,26231.99,100.0,602016.11,19,6,434,13,6,0,ECOM,Bank's QR,601916.11,0.0,0.08664404072669195,0.35214505712817296,Высокая,Средний,0
11872,3559,27015726.48,7590.82,2390.68,19131.84,100.0,520801.22,8,5,424,13,6,0,QR_Code,Bank's QR,520701.22,0.0,0.11913458836751896,0.2840592964921905,Средняя,Средний,0
11873,6426,271062581.41,42182.16,10837.25,171651.34,123.34,7268651.85,8,6,480,13,6,0,ECOM,Bank's QR,7268528.51,0.0,0.07469654528478058,0.19726637781264397,Высокая,Премиум,0
11874,3524,49985748.6,14184.38,4794.93,53523.52,123.84,2511580.29,19,6,418,13,6,0,QR_Code,Bank's QR,2511456.45,0.0,0.11861520998864926,0.20949372229828422,Средняя,Средний,0
11875,22901,171275126.47,7478.94,2364.91,28225.35,100.0,2167993.38,8,6,500,13,6,0,QR_Code,Bank's QR,2167893.38,0.0,0.021833107724553512,0.20946894616865366,Очень высокая,Высокий,0
